state,county,party_x,DEM_votes,party_y,REP_votes
New Hampshire,Peterborough,REP,1246,DEM,3090
New Hampshire,Sharon,REP,116,DEM,153
New Hampshire,Temple,REP,432,DEM,518
New Hampshire,Weare,REP,3213,DEM,2211
New Hampshire,Wilton,REP,1090,DEM,1330
New Hampshire,Windsor,REP,91,DEM,33
New Hampshire,Allenstown,REP,1233,DEM,1050
New Hampshire,Andover,REP,726,DEM,844
New Hampshire,Boscawen,REP,1064,DEM,931
New Hampshire,Bow,REP,2167,DEM,3256
New Hampshire,Bradford,REP,478,DEM,563
New Hampshire,Canterbury,REP,718,DEM,1009
New Hampshire,Chichester,REP,930,DEM,770
New Hampshire,Concord,REP,7983,DEM,15511
New Hampshire,Danbury,REP,414,DEM,290
New Hampshire,Dunbarton,REP,1121,DEM,877
New Hampshire,Epsom,REP,1702,DEM,1180
New Hampshire,Franklin,REP,2281,DEM,1804
New Hampshire,Henniker,REP,1075,DEM,1569
New Hampshire,Hill,REP,403,DEM,224
New Hampshire,Hooksett,REP,4387,DEM,4060
New Hampshire,Hopkinton,REP,1400,DEM,2688
New Hampshire,Loudon,REP,2152,DEM,1489
New Hampshire,Newbury,REP,726,DEM,905
New Hampshire,New London,REP,1059,DEM,2081
New Hampshire,Northfield,REP,1435,DEM,1122
New Hampshire,Pembroke,REP,2057,DEM,2189
New Hampshire,Pittsfield,REP,1230,DEM,807
New Hampshire,Salisbury,REP,517,DEM,380
New Hampshire,Sutton,REP,574,DEM,753
New Hampshire,Warner,REP,844,DEM,1050
New Hampshire,Webster,REP,669,DEM,548
New Hampshire,Wilmot,REP,366,DEM,583
New Hampshire,Atkinson,REP,2795,DEM,2250
New Hampshire,Auburn,REP,2265,DEM,1619
New Hampshire,Brentwood,REP,1372,DEM,1505
New Hampshire,Candia,REP,1702,DEM,1039
New Hampshire,Chester,REP,1951,DEM,1465
New Hampshire,Danville,REP,1686,DEM,1082
New Hampshire,Deerfield,REP,1786,DEM,1360
New Hampshire,Derry,REP,9412,DEM,8215
New Hampshire,East Kingston,REP,889,DEM,781
New Hampshire,Epping,REP,2311,DEM,2047
New Hampshire,Exeter,REP,3321,DEM,6820
New Hampshire,Fremont,REP,1635,DEM,1151
New Hampshire,Greenland,REP,1160,DEM,1723
New Hampshire,Hampstead,REP,3303,DEM,2494
New Hampshire,Hampton,REP,5212,DEM,6150
New Hampshire,Hampton Falls,REP,863,DEM,845
New Hampshire,Kensington,REP,726,DEM,805
New Hampshire,Kingston,REP,2311,DEM,1731
New Hampshire,Londonderry,REP,7905,DEM,7738
New Hampshire,New Castle,REP,281,DEM,619
New Hampshire,Newfields,REP,512,DEM,719
New Hampshire,Newington,REP,325,DEM,304
New Hampshire,Newmarket,REP,1925,DEM,3953
New Hampshire,Newton,REP,1680,DEM,1277
New Hampshire,North Hampton,REP,1455,DEM,1987
New Hampshire,Northwood,REP,1483,DEM,1329
New Hampshire,Nottingham,REP,1641,DEM,1769
New Hampshire,Plaistow,REP,2504,DEM,2045
New Hampshire,Portsmouth,REP,3836,DEM,10663
New Hampshire,Raymond,REP,3517,DEM,2378
New Hampshire,Rye,REP,1620,DEM,2781
New Hampshire,Salem,REP,9969,DEM,7638
New Hampshire,Sandown,REP,2273,DEM,1632
New Hampshire,Seabrook,REP,2595,DEM,1973
New Hampshire,South Hampton,REP,326,DEM,304
New Hampshire,Stratham,REP,2115,DEM,3306
New Hampshire,Windham,REP,5196,DEM,4567
New Hampshire,Barrington,REP,2733,DEM,3142
New Hampshire,Dover,REP,6331,DEM,12508
New Hampshire,Durham,REP,1712,DEM,5970
New Hampshire,Farmington,REP,2000,DEM,1365
New Hampshire,Lee,REP,971,DEM,1957
New Hampshire,Madbury,REP,454,DEM,824
New Hampshire,Middleton,REP,643,DEM,378
New Hampshire,Milton,REP,1476,DEM,1015
New Hampshire,New Durham,REP,1109,DEM,727
New Hampshire,Rochester,REP,8367,DEM,8132
New Hampshire,Rollinsford,REP,735,DEM,951
New Hampshire,Somersworth,REP,2550,DEM,3422
New Hampshire,Strafford,REP,1408,DEM,1330
New Hampshire,Acworth,REP,269,DEM,293
New Hampshire,Charlestown,REP,1239,DEM,1185
New Hampshire,Claremont,REP,2788,DEM,2895
New Hampshire,Cornish,REP,408,DEM,679
New Hampshire,Croydon,REP,319,DEM,172
New Hampshire,Goshen,REP,284,DEM,186
New Hampshire,Grantham,REP,747,DEM,1669
New Hampshire,Langdon,REP,199,DEM,206
New Hampshire,Lempster,REP,440,DEM,274
New Hampshire,Newport,REP,1773,DEM,1301
New Hampshire,Plainfield,REP,522,DEM,1135
New Hampshire,Springfield,REP,436,DEM,437
New Hampshire,Sunapee,REP,1086,DEM,1309
New Hampshire,Unity,REP,531,DEM,335
New Hampshire,Washington,REP,467,DEM,314
New Jersey,Atlantic,REP,60957,DEM,68978
New Jersey,Bergen,REP,182831,DEM,259358
New Jersey,Burlington,REP,96583,DEM,145987
New Jersey,Camden,REP,79126,DEM,161719
New Jersey,Cape May,REP,32770,DEM,23583
New Jersey,Cumberland,REP,27294,DEM,30148
New Jersey,Essex,REP,68038,DEM,237981
New Jersey,Gloucester,REP,83312,DEM,86588
New Jersey,Hudson,REP,53435,DEM,157349
New Jersey,Hunterdon,REP,42203,DEM,38658
New Jersey,Mercer,REP,47788,DEM,112845
New Jersey,Middlesex,REP,128535,DEM,205718
New Jersey,Monmouth,REP,187393,DEM,176558
New Jersey,Morris,REP,132713,DEM,145196
New Jersey,Ocean,REP,203613,DEM,113359
New Jersey,Passaic,REP,84873,DEM,118112
New Jersey,Salem,REP,18042,DEM,13722
New Jersey,Somerset,REP,67335,DEM,103875
New Jersey,Sussex,REP,49609,DEM,33142
New Jersey,Union,REP,72679,DEM,153667
New Jersey,Warren,REP,32998,DEM,23861
New Mexico,Bernalillo,REP,115682,DEM,192081
New Mexico,Catron,REP,1698,DEM,594
New Mexico,Chaves,REP,15656,DEM,6381
New Mexico,Cibola,REP,3975,DEM,4745
New Mexico,Colfax,REP,3271,DEM,2611
New Mexico,Curry,REP,10444,DEM,4307
New Mexico,De Baca,REP,656,DEM,231
New Mexico,Do�a Ana,REP,32800,DEM,47958
New Mexico,Eddy,REP,17454,DEM,5424
New Mexico,Grant,REP,6553,DEM,7590
New Mexico,Guadalupe,REP,916,DEM,1234
New Mexico,Harding,REP,319,DEM,179
New Mexico,Hidalgo,REP,1117,DEM,821
New Mexico,Lea,REP,16531,DEM,4061
New Mexico,Lincoln,REP,6942,DEM,3194
New Mexico,Los Alamos,REP,4278,DEM,7554
New Mexico,Luna,REP,4407,DEM,3565
New Mexico,McKinley,REP,7782,DEM,17969
New Mexico,Mora,REP,902,DEM,1744
New Mexico,Otero,REP,14521,DEM,8483
New Mexico,Quay,REP,2634,DEM,1170
New Mexico,Rio Arriba,REP,5408,DEM,10990
New Mexico,Roosevelt,REP,4634,DEM,1802
New Mexico,Sandoval,REP,34174,DEM,40588
New Mexico,San Juan,REP,32874,DEM,18081
New Mexico,San Miguel,REP,3421,DEM,7888
New Mexico,Santa Fe,REP,18329,DEM,62530
New Mexico,Sierra,REP,3542,DEM,2265
New Mexico,Socorro,REP,3255,DEM,3722
New Mexico,Taos,REP,3663,DEM,13030
New Mexico,Torrance,REP,4772,DEM,2344
New Mexico,Union,REP,1388,DEM,383
New Mexico,Valencia,REP,17363,DEM,14263
New York,Albany,REP,45570,DEM,73189
New York,Allegany,REP,12670,DEM,4188
New York,Bronx,REP,55849,DEM,271835
New York,Broome,REP,38351,DEM,32275
New York,Cattaraugus,REP,20295,DEM,9142
New York,Cayuga,REP,18208,DEM,13367
New York,Chautauqua,REP,34846,DEM,23075
New York,Chemung,REP,19388,DEM,11573
New York,Chenango,REP,11736,DEM,5126
New York,Clinton,REP,14354,DEM,12690
New York,Columbia,REP,14235,DEM,19764
New York,Cortland,REP,10788,DEM,10367
New York,Delaware,REP,11952,DEM,6420
New York,Dutchess,REP,59661,DEM,57720
New York,Erie,REP,178349,DEM,198808
New York,Essex,REP,7953,DEM,6970
New York,Franklin,REP,8530,DEM,6586
New York,Fulton,REP,13989,DEM,5804
New York,Genesee,REP,17340,DEM,7048
New York,Greene,REP,12722,DEM,7675
New York,Hamilton,REP,1917,DEM,863
New York,Herkimer,REP,17038,DEM,7282
New York,Jefferson,REP,22779,DEM,12053
New York,Kings,REP,174731,DEM,514133
New York,Lewis,REP,7931,DEM,2768
New York,Livingston,REP,16575,DEM,9150
New York,Madison,REP,16553,DEM,10417
New York,Monroe,REP,122995,DEM,146403
New York,Montgomery,REP,11500,DEM,5746
New York,Nassau,REP,295871,DEM,311385
New York,New York,REP,65001,DEM,377605
New York,Niagara,REP,51355,DEM,34809
New York,Oneida,REP,51950,DEM,30542
New York,Onondaga,REP,84117,DEM,113970
New York,Ontario,REP,25757,DEM,20779
New York,Orange,REP,76218,DEM,61868
New York,Orleans,REP,11173,DEM,4082
New York,Oswego,REP,28914,DEM,14677
New York,Otsego,REP,13503,DEM,10906
New York,Putnam,REP,26888,DEM,20266
New York,Queens,REP,181225,DEM,412393
New York,Rensselaer,REP,33371,DEM,30450
New York,Richmond,REP,110094,DEM,67223
New York,Rockland,REP,63830,DEM,50926
New York,St. Lawrence,REP,21862,DEM,13036
New York,Saratoga,REP,55248,DEM,49697
New York,Schenectady,REP,27544,DEM,31685
New York,Schoharie,REP,9010,DEM,4006
New York,Schuyler,REP,5620,DEM,3902
New York,Seneca,REP,7582,DEM,5076
New York,Steuben,REP,26781,DEM,11299
New York,Suffolk,REP,333617,DEM,259463
New York,Sullivan,REP,15555,DEM,10995
New York,Tioga,REP,13292,DEM,6724
New York,Tompkins,REP,9640,DEM,22624
New York,Ulster,REP,33580,DEM,42606
New York,Warren,REP,15200,DEM,11811
New York,Washington,REP,14577,DEM,8537
New York,Wayne,REP,23734,DEM,12799
New York,Westchester,REP,126013,DEM,220963
New York,Wyoming,REP,12969,DEM,3840
New York,Yates,REP,6208,DEM,4217
North Carolina,Alamance,REP,46056,DEM,38825
North Carolina,Alexander,REP,15888,DEM,4145
North Carolina,Alleghany,REP,4527,DEM,1486
North Carolina,Anson,REP,5321,DEM,5789
North Carolina,Ashe,REP,11451,DEM,4164
North Carolina,Avery,REP,7172,DEM,2191
North Carolina,Beaufort,REP,16437,DEM,9633
North Carolina,Bertie,REP,3817,DEM,5939
North Carolina,Bladen,REP,9676,DEM,7326
North Carolina,Brunswick,REP,55373,DEM,32984
North Carolina,Buncombe,REP,62253,DEM,96383
North Carolina,Burke,REP,31019,DEM,13118
North Carolina,Cabarrus,REP,63237,DEM,52162
North Carolina,Caldwell,REP,32119,DEM,10245
North Carolina,Camden,REP,4312,DEM,1537
North Carolina,Carteret,REP,30028,DEM,12093
North Carolina,Caswell,REP,7089,DEM,4860
North Carolina,Catawba,REP,56588,DEM,25689
North Carolina,Chatham,REP,21186,DEM,26787
North Carolina,Cherokee,REP,12628,DEM,3583
North Carolina,Chowan,REP,4471,DEM,3247
North Carolina,Clay,REP,5112,DEM,1699
North Carolina,Cleveland,REP,33798,DEM,16955
North Carolina,Columbus,REP,16696,DEM,9382
North Carolina,Craven,REP,31032,DEM,21151
North Carolina,Cumberland,REP,60032,DEM,84469
North Carolina,Currituck,REP,11657,DEM,4195
North Carolina,Dare,REP,13938,DEM,9936
North Carolina,Davidson,REP,64658,DEM,22636
North Carolina,Davie,REP,18228,DEM,6713
North Carolina,Duplin,REP,13703,DEM,8676
North Carolina,Durham,REP,32470,DEM,144754
North Carolina,Edgecombe,REP,9206,DEM,16089
North Carolina,Forsyth,REP,85060,DEM,113029
North Carolina,Franklin,REP,20904,DEM,15882
North Carolina,Gaston,REP,73033,DEM,40959
North Carolina,Gates,REP,3367,DEM,2546
North Carolina,Graham,REP,3710,DEM,905
North Carolina,Granville,REP,16647,DEM,14565
North Carolina,Greene,REP,4874,DEM,3832
North Carolina,Guilford,REP,106384,DEM,171538
North Carolina,Halifax,REP,9973,DEM,15382
North Carolina,Harnett,REP,35177,DEM,22093
North Carolina,Haywood,REP,22834,DEM,13144
North Carolina,Henderson,REP,40032,DEM,27211
North Carolina,Hertford,REP,3479,DEM,7097
North Carolina,Hoke,REP,9453,DEM,11804
North Carolina,Hyde,REP,1418,DEM,1046
North Carolina,Iredell,REP,67010,DEM,33888
North Carolina,Jackson,REP,11356,DEM,9591
North Carolina,Johnston,REP,68354,DEM,41261
North Carolina,Jones,REP,3280,DEM,2197
North Carolina,Lee,REP,16469,DEM,12143
North Carolina,Lenoir,REP,14590,DEM,13605
North Carolina,Lincoln,REP,36341,DEM,13274
North Carolina,McDowell,REP,16882,DEM,5832
North Carolina,Macon,REP,14211,DEM,6230
North Carolina,Madison,REP,7979,DEM,4901
North Carolina,Martin,REP,6532,DEM,5911
North Carolina,Mecklenburg,REP,179211,DEM,378107
North Carolina,Mitchell,REP,7090,DEM,1867
North Carolina,Montgomery,REP,8411,DEM,4327
North Carolina,Moore,REP,36764,DEM,20779
North Carolina,Nash,REP,25827,DEM,25947
North Carolina,New Hanover,REP,63333,DEM,66146
North Carolina,Northampton,REP,3989,DEM,6069
North Carolina,Onslow,REP,46078,DEM,24266
North Carolina,Orange,REP,20176,DEM,63594
North Carolina,Pamlico,REP,4849,DEM,2713
North Carolina,Pasquotank,REP,9626,DEM,9653
North Carolina,Pender,REP,21956,DEM,11723
North Carolina,Perquimans,REP,4894,DEM,2485
North Carolina,Person,REP,13184,DEM,8465
North Carolina,Pitt,REP,38982,DEM,47252
North Carolina,Polk,REP,7689,DEM,4518
North Carolina,Randolph,REP,56894,DEM,15618
North Carolina,Richmond,REP,11830,DEM,8754
North Carolina,Robeson,REP,26012,DEM,18094
North Carolina,Rockingham,REP,30997,DEM,15811
North Carolina,Rowan,REP,49297,DEM,23114
North Carolina,Rutherford,REP,24891,DEM,9134
North Carolina,Sampson,REP,17412,DEM,10962
North Carolina,Scotland,REP,7473,DEM,7186
North Carolina,Stanly,REP,25462,DEM,8133
North Carolina,Stokes,REP,20143,DEM,5286
North Carolina,Surry,REP,27538,DEM,8721
North Carolina,Swain,REP,4161,DEM,2780
North Carolina,Transylvania,REP,11636,DEM,8444
North Carolina,Tyrrell,REP,1044,DEM,758
North Carolina,Union,REP,80382,DEM,48725
North Carolina,Vance,REP,8391,DEM,12431
North Carolina,Wake,REP,226149,DEM,393254
North Carolina,Warren,REP,3752,DEM,6400
North Carolina,Washington,REP,2991,DEM,3849
North Carolina,Watauga,REP,14451,DEM,17122
North Carolina,Wayne,REP,30709,DEM,24215
North Carolina,Wilkes,REP,27591,DEM,7510
North Carolina,Wilson,REP,19581,DEM,20754
North Carolina,Yadkin,REP,15933,DEM,3763
North Carolina,Yancey,REP,7516,DEM,3688
North Dakota,Adams,REP,981,DEM,258
North Dakota,Barnes,REP,3568,DEM,1820
North Dakota,Benson,REP,1094,DEM,822
North Dakota,Billings,REP,541,DEM,72
North Dakota,Bottineau,REP,2575,DEM,821
North Dakota,Bowman,REP,1395,DEM,228
North Dakota,Burke,REP,984,DEM,136
North Dakota,Burleigh,REP,34744,DEM,14348
North Dakota,Cass,REP,42619,DEM,40311
North Dakota,Cavalier,REP,1499,DEM,474
North Dakota,Dickey,REP,1742,DEM,608
North Dakota,Divide,REP,904,DEM,265
North Dakota,Dunn,REP,1951,DEM,342
North Dakota,Eddy,REP,854,DEM,383
North Dakota,Emmons,REP,1738,DEM,237
North Dakota,Foster,REP,1362,DEM,373
North Dakota,Golden Valley,REP,871,DEM,137
North Dakota,Grand Forks,REP,16987,DEM,12880
North Dakota,Grant,REP,1145,DEM,207
North Dakota,Griggs,REP,907,DEM,308
North Dakota,Hettinger,REP,1091,DEM,196
North Dakota,Kidder,REP,1215,DEM,221
North Dakota,LaMoure,REP,1645,DEM,527
North Dakota,Logan,REP,930,DEM,128
North Dakota,McHenry,REP,2364,DEM,564
North Dakota,McIntosh,REP,1153,DEM,261
North Dakota,McKenzie,REP,4482,DEM,814
North Dakota,McLean,REP,4198,DEM,1230
North Dakota,Mercer,REP,3856,DEM,704
North Dakota,Morton,REP,12243,DEM,3872
North Dakota,Mountrail,REP,2824,DEM,1256
North Dakota,Nelson,REP,1141,DEM,586
North Dakota,Oliver,REP,918,DEM,129
North Dakota,Pembina,REP,2460,DEM,786
North Dakota,Pierce,REP,1585,DEM,497
North Dakota,Ramsey,REP,3577,DEM,1639
North Dakota,Ransom,REP,1418,DEM,945
North Dakota,Renville,REP,1065,DEM,220
North Dakota,Richland,REP,5072,DEM,2510
North Dakota,Rolette,REP,1257,DEM,2482
North Dakota,Sargent,REP,1266,DEM,738
North Dakota,Sheridan,REP,688,DEM,104
North Dakota,Sioux,REP,258,DEM,804
North Dakota,Slope,REP,380,DEM,44
North Dakota,Stark,REP,12110,DEM,2499
North Dakota,Steele,REP,652,DEM,392
North Dakota,Stutsman,REP,6994,DEM,2676
North Dakota,Towner,REP,830,DEM,317
North Dakota,Traill,REP,2522,DEM,1493
North Dakota,Walsh,REP,3324,DEM,1333
North Dakota,Ward,REP,19974,DEM,7293
North Dakota,Wells,REP,1893,DEM,442
North Dakota,Williams,REP,11739,DEM,2169
Ohio,Adams,REP,9660,DEM,2130
Ohio,Allen,REP,32052,DEM,13611
Ohio,Ashland,REP,19002,DEM,6448
Ohio,Ashtabula,REP,26225,DEM,16207
Ohio,Athens,REP,10386,DEM,14047
Ohio,Auglaize,REP,20451,DEM,4583
Ohio,Belmont,REP,23092,DEM,9007
Ohio,Brown,REP,16032,DEM,4326
Ohio,Butler,REP,111722,DEM,67729
Ohio,Carroll,REP,10525,DEM,3206
Ohio,Champaign,REP,14086,DEM,4946
Ohio,Clark,REP,38217,DEM,23625
Ohio,Clermont,REP,73077,DEM,33505
Ohio,Clinton,REP,15061,DEM,4556
Ohio,Columbiana,REP,35124,DEM,13183
Ohio,Coshocton,REP,11982,DEM,4057
Ohio,Crawford,REP,15043,DEM,4831
Ohio,Cuyahoga,REP,195089,DEM,402315
Ohio,Darke,REP,21569,DEM,4668
Ohio,Defiance,REP,12778,DEM,5870
Ohio,Delaware,REP,65163,DEM,56961
Ohio,Erie,REP,21724,DEM,17142
Ohio,Fairfield,REP,49714,DEM,30634
Ohio,Fayette,REP,9220,DEM,2911
Ohio,Franklin,REP,203154,DEM,391584
Ohio,Fulton,REP,15396,DEM,6545
Ohio,Gallia,REP,10289,DEM,2911
Ohio,Geauga,REP,33581,DEM,20980
Ohio,Greene,REP,50937,DEM,34023
Ohio,Guernsey,REP,13077,DEM,4498
Ohio,Hamilton,REP,173015,DEM,238101
Ohio,Hancock,REP,25796,DEM,11535
Ohio,Hardin,REP,9698,DEM,3025
Ohio,Harrison,REP,5668,DEM,1742
Ohio,Henry,REP,10273,DEM,3995
Ohio,Highland,REP,15369,DEM,3741
Ohio,Hocking,REP,9554,DEM,3836
Ohio,Holmes,REP,10645,DEM,1981
Ohio,Huron,REP,18537,DEM,7643
Ohio,Jackson,REP,10804,DEM,3193
Ohio,Jefferson,REP,22309,DEM,9823
Ohio,Knox,REP,21825,DEM,8433
Ohio,Lake,REP,71615,DEM,54337
Ohio,Lawrence,REP,19759,DEM,7353
Ohio,Licking,REP,57965,DEM,32324
Ohio,Logan,REP,17625,DEM,4990
Ohio,Lorain,REP,76719,DEM,72792
Ohio,Lucas,REP,79628,DEM,111989
Ohio,Madison,REP,13445,DEM,5558
Ohio,Mahoning,REP,58601,DEM,56346
Ohio,Marion,REP,18526,DEM,8089
Ohio,Medina,REP,63451,DEM,39326
Ohio,Meigs,REP,8163,DEM,2452
Ohio,Mercer,REP,19145,DEM,3981
Ohio,Miami,REP,40531,DEM,15420
Ohio,Monroe,REP,5392,DEM,1597
Ohio,Montgomery,REP,126085,DEM,131592
Ohio,Morgan,REP,4932,DEM,1703
Ohio,Morrow,REP,13784,DEM,3988
Ohio,Muskingum,REP,27334,DEM,11755
Ohio,Noble,REP,5024,DEM,1156
Ohio,Ottawa,REP,14285,DEM,8847
Ohio,Paulding,REP,6927,DEM,2172
Ohio,Perry,REP,11959,DEM,4006
Ohio,Pickaway,REP,20059,DEM,7167
Ohio,Pike,REP,8872,DEM,3051
Ohio,Portage,REP,45034,DEM,34935
Ohio,Preble,REP,16697,DEM,4435
Ohio,Putnam,REP,16218,DEM,3152
Ohio,Richland,REP,40534,DEM,17231
Ohio,Ross,REP,21687,DEM,10345
Ohio,Sandusky,REP,18487,DEM,10391
Ohio,Scioto,REP,21926,DEM,8876
Ohio,Seneca,REP,16739,DEM,8147
Ohio,Shelby,REP,19988,DEM,4399
Ohio,Stark,REP,108610,DEM,74336
Ohio,Summit,REP,122023,DEM,148151
Ohio,Trumbull,REP,53756,DEM,43534
Ohio,Tuscarawas,REP,29519,DEM,12643
Ohio,Union,REP,21233,DEM,10985
Ohio,Van Wert,REP,11470,DEM,3026
Ohio,Vinton,REP,4525,DEM,1306
Ohio,Warren,REP,85069,DEM,45040
Ohio,Washington,REP,21798,DEM,9114
Ohio,Wayne,REP,36059,DEM,16340
Ohio,Williams,REP,13218,DEM,4726
Ohio,Wood,REP,34815,DEM,29797
Ohio,Wyandot,REP,8248,DEM,2690
Oklahoma,Adair,REP,5585,DEM,1387
Oklahoma,Alfalfa,REP,1978,DEM,232
Oklahoma,Atoka,REP,4557,DEM,765
Oklahoma,Beaver,REP,1968,DEM,190
Oklahoma,Beckham,REP,6767,DEM,1048
Oklahoma,Blaine,REP,3136,DEM,688
Oklahoma,Bryan,REP,12344,DEM,3323
Oklahoma,Caddo,REP,7013,DEM,2670
Oklahoma,Canadian,REP,43550,DEM,16742
Oklahoma,Carter,REP,14699,DEM,4470
Oklahoma,Cherokee,REP,11223,DEM,6027
Oklahoma,Choctaw,REP,4698,DEM,1082
Oklahoma,Cimarron,REP,970,DEM,70
Oklahoma,Cleveland,REP,66677,DEM,49827
Oklahoma,Coal,REP,2091,DEM,374
Oklahoma,Comanche,REP,20905,DEM,13747
Oklahoma,Cotton,REP,2117,DEM,393
Oklahoma,Craig,REP,4686,DEM,1217
Oklahoma,Creek,REP,23294,DEM,6577
Oklahoma,Custer,REP,8060,DEM,2369
Oklahoma,Delaware,REP,13557,DEM,3472
Oklahoma,Dewey,REP,2124,DEM,214
Oklahoma,Ellis,REP,1688,DEM,162
Oklahoma,Garfield,REP,16970,DEM,4919
Oklahoma,Garvin,REP,8878,DEM,1865
Oklahoma,Grady,REP,18538,DEM,4144
Oklahoma,Grant,REP,1916,DEM,280
Oklahoma,Greer,REP,1605,DEM,328
Oklahoma,Harmon,REP,747,DEM,177
Oklahoma,Harper,REP,1327,DEM,136
Oklahoma,Haskell,REP,4165,DEM,783
Oklahoma,Hughes,REP,3875,DEM,919
Oklahoma,Jackson,REP,6392,DEM,1646
Oklahoma,Jefferson,REP,2026,DEM,319
Oklahoma,Johnston,REP,3441,DEM,738
Oklahoma,Kay,REP,12834,DEM,4040
Oklahoma,Kingfisher,REP,5521,DEM,854
Oklahoma,Kiowa,REP,2673,DEM,699
Oklahoma,Latimer,REP,3437,DEM,762
Oklahoma,Le Flore,REP,15213,DEM,3299
Oklahoma,Lincoln,REP,12013,DEM,2609
Oklahoma,Logan,REP,15608,DEM,5455
Oklahoma,Love,REP,3305,DEM,711
Oklahoma,McClain,REP,15295,DEM,3582
Oklahoma,McCurtain,REP,9485,DEM,1858
Oklahoma,McIntosh,REP,6172,DEM,2031
Oklahoma,Major,REP,3084,DEM,320
Oklahoma,Marshall,REP,4891,DEM,1100
Oklahoma,Mayes,REP,12749,DEM,3581
Oklahoma,Murray,REP,4612,DEM,1156
Oklahoma,Muskogee,REP,16526,DEM,8027
Oklahoma,Noble,REP,3821,DEM,1003
Oklahoma,Nowata,REP,3610,DEM,712
Oklahoma,Okfuskee,REP,3058,DEM,896
Oklahoma,Oklahoma,REP,145050,DEM,141724
Oklahoma,Okmulgee,REP,9668,DEM,4357
Oklahoma,Osage,REP,14121,DEM,6002
Oklahoma,Ottawa,REP,8545,DEM,2686
Oklahoma,Pawnee,REP,5267,DEM,1363
Oklahoma,Payne,REP,17813,DEM,10904
Oklahoma,Pittsburg,REP,13851,DEM,3768
Oklahoma,Pontotoc,REP,10805,DEM,4117
Oklahoma,Pottawatomie,REP,20240,DEM,7275
Oklahoma,Pushmataha,REP,4016,DEM,668
Oklahoma,Roger Mills,REP,1629,DEM,168
Oklahoma,Rogers,REP,34031,DEM,9589
Oklahoma,Seminole,REP,6011,DEM,2150
Oklahoma,Sequoyah,REP,12113,DEM,3035
Oklahoma,Stephens,REP,15560,DEM,3154
Oklahoma,Texas,REP,4505,DEM,894
Oklahoma,Tillman,REP,2076,DEM,597
Oklahoma,Tulsa,REP,150574,DEM,108996
Oklahoma,Wagoner,REP,26165,DEM,8464
Oklahoma,Washington,REP,17076,DEM,5790
Oklahoma,Washita,REP,4086,DEM,598
Oklahoma,Woods,REP,2993,DEM,591
Oklahoma,Woodward,REP,6611,DEM,1005
Oregon,Baker,REP,7316,DEM,2332
Oregon,Benton,REP,14853,DEM,35780
Oregon,Clackamas,REP,110476,DEM,139015
Oregon,Clatsop,REP,10205,DEM,12896
Oregon,Columbia,REP,16779,DEM,13535
Oregon,Coos,REP,21488,DEM,14024
Oregon,Crook,REP,11103,DEM,3715
Oregon,Curry,REP,8481,DEM,6056
Oregon,Deschutes,REP,54183,DEM,64102
Oregon,Douglas,REP,42513,DEM,18780
Oregon,Gilliam,REP,834,DEM,324
Oregon,Grant,REP,3544,DEM,928
Oregon,Harney,REP,3475,DEM,894
Oregon,Hood River,REP,3911,DEM,8671
Oregon,Jackson,REP,63814,DEM,59442
Oregon,Jefferson,REP,7044,DEM,4306
Oregon,Josephine,REP,31732,DEM,18430
Oregon,Klamath,REP,25048,DEM,10260
Oregon,Lake,REP,3449,DEM,788
Oregon,Lane,REP,80144,DEM,133924
Oregon,Lincoln,REP,12336,DEM,17248
Oregon,Linn,REP,43422,DEM,26448
Oregon,Malheur,REP,8101,DEM,3202
Oregon,Marion,REP,78424,DEM,80138
Oregon,Morrow,REP,3557,DEM,1345
Oregon,Multnomah,REP,82583,DEM,366129
Oregon,Polk,REP,23670,DEM,22842
Oregon,Sherman,REP,914,DEM,257
Oregon,Tillamook,REP,8306,DEM,7956
Oregon,Umatilla,REP,21002,DEM,10499
Oregon,Union,REP,10247,DEM,4227
Oregon,Wallowa,REP,3390,DEM,1619
Oregon,Wasco,REP,6965,DEM,6467
Oregon,Washington,REP,98916,DEM,209549
Oregon,Wheeler,REP,710,DEM,216
Oregon,Yamhill,REP,29500,DEM,27123
Pennsylvania,Adams,REP,37567,DEM,18254
Pennsylvania,Allegheny,REP,282170,DEM,428876
Pennsylvania,Armstrong,REP,27340,DEM,8417
Pennsylvania,Beaver,REP,54108,DEM,37747
Pennsylvania,Bedford,REP,23025,DEM,4367
Pennsylvania,Berks,REP,105941,DEM,89530
Pennsylvania,Blair,REP,44714,DEM,17425
Pennsylvania,Bradford,REP,21586,DEM,8044
Pennsylvania,Bucks,REP,184440,DEM,201768
Pennsylvania,Butler,REP,74279,DEM,37379
Pennsylvania,Cambria,REP,48094,DEM,21752
Pennsylvania,Cameron,REP,1771,DEM,634
Pennsylvania,Carbon,REP,21773,DEM,11083
Pennsylvania,Centre,REP,36371,DEM,40054
Pennsylvania,Chester,REP,127693,DEM,181170
Pennsylvania,Clarion,REP,14550,DEM,4671
Pennsylvania,Clearfield,REP,29203,DEM,9673
Pennsylvania,Clinton,REP,11897,DEM,5501
Pennsylvania,Columbia,REP,20098,DEM,10532
Pennsylvania,Crawford,REP,28002,DEM,12610
Pennsylvania,Cumberland,REP,77212,DEM,62237
Pennsylvania,Dauphin,REP,66365,DEM,78912
Pennsylvania,Delaware,REP,118358,DEM,205332
Pennsylvania,Elk,REP,12135,DEM,4517
